text,author,id
"he exclaimed in exultation, ""snatched from the jaws of disaster, I can hear you mutter, by success!",LB,dummy
"I admit it, I admit it.",LB,dummy
"One, the epithet routine, while making an adjective of a synonym for 'highway,' nods, en passant, to the inevitable tedium inherent to those chores of a pastoral and rustic nature that neither georgics nor our own belaureled Don Segundo ever dared acknowledge in such a forthright way, with no beating about the bush.",LB,dummy
"And the second, delicately referring to the first, the force-fully prosaic phrase Yawns a bored skeleton, which the finicky will want to excommunicate without benefit of clergy but that the critic of more manly tastes will embrace as he does his very life.",LB,dummy
"The entire line, in fact, is a good 24 karats.",LB,dummy
"The second half-line sets up the most animated sort of conversation with the reader; it anticipates his lively curiosity, puts a question in his mouth, and then ... voilà, answers it... on the instant.",LB,dummy
"The picturesque neologism just hints at the sky, which is such an important feature of the Australian landscape.",LB,dummy
"With-out that allusion, the hues of the sketch would be altogether too gloomy, and the reader would be compelled to close the book, his soul deeply wounded by a black and incurable melancholy.""",LB,dummy
"About midnight, I took my leave.",LB,dummy
"Two Sundays later, Daneri telephoned me for what I believe was the first time in his or my life.",LB,dummy
"He suggested that we meet at four, ""to imbibe the milk of the gods together in the nearby salon-bar that my estimable land-lords, Messrs. Zunino and Zungri, have had the rare commercial foresight to open on the corner.",LB,dummy
"I agreed, with more resignation than enthusiasm, to meet him.",LB,dummy
"It was hard for us to find a table; the relentlessly modern ""salon-bar"" was only slightly less horrendous than I had expected; at neighboring tables, the excited clientele discussed the sums invested by Zunino and Zungri without a second's haggling.",LB,dummy
"Verbal ostentation was the perverse principle that had guided his revisions: where he had formerly written ""blue"" he now had ""azure,"" ""cerulean,"" and even ""bluish.""",LB,dummy
"The word ""milky"" was not sufficiently hideous for him; in his impetuous description of a place where wool was washed, he had replaced it with ""lactine,"" ""lactescent,"" ""lactoreous,"" ""lacteal.""",LB,dummy
"He railed bitterly against his critics; then, in a  more benign tone, he compared them to those persons ""who possess neither precious metals nor even the steam presses, laminators, and sulfuric acids needed for minting treasures, but who can point out to others the precise location of a treasure.""",LB,dummy
"Then he was off on another tack, inveighing against the obsession for forewords, what he called ""prologomania, "" an attitude that ""had already been spoofed in the elegant preface to the Quixote by the Prince of Wits himself.""",LB,dummy
"He would, however, admit that an attention-getting recommendation might be a good idea at the portals of his new work—""an accolade penned by a writer of stature, of real import.""",LB,dummy
"Carlos Argentino remarked, with grudging admiration, that he believed he did not go too far in saying that the prestige achieved in every sphere by the man of letters Alvaro Melián Lafinur was ""solid,"" and that if I could be persuaded to persuade him, Alvaro ""might be enchanted to write the called-for foreword.""",LB,dummy
"In order to forestall the most unpardonable failure on my part, I was to speak on behalf of the poem's two incontrovertible virtues: its formal perfection and its scientific rigor—""because that broad garden of rhetorical devices, figures, charms, and graces will not tolerate a single detail that does not accord with its severe truthfulness.""",LB,dummy
"I agreed, I agreed most profusely.",LB,dummy
"I did, however, for the sake of added plausibility, make it clear that I wouldn't be speaking with Alvaro on Monday but rather on Thursday, at the little supper that crowned each meeting of the Writers Circle.",LB,dummy
"(There are no such suppers, although it is quite true that the meetings are held on Thursday, a fact that Carlos Argentino might verify in the newspapers and that lent a certain credence to my contention.)",LB,dummy
"I told him (half-prophetically, half-farsightedly) that before broaching the subject of the prologue, I  would describe the curious design of the poem.",LB,dummy
"We said our good-byes; as I turned down Calle Bernardo de Irigoyen, I contemplated as impartially as I could the futures that were left to me: (a) speak with Alvaro and tell him that that first cousin of Beatriz' (the explanatory circumlocution would allow me to speak her name) had written a poem that seemed to draw out to infinity the possibilities of cacophony and chaos; (b) not speak with Alvaro.",LB,dummy
"Knowing myself pretty well, I foresaw that my indolence would opt for (b).",LB,dummy
"From early Friday morning on, the telephone was a constant source of anxiety.",LB,dummy
"Fortunately, nothing came of it—save the inevitable irritation inspired by a man who had charged me with a delicate mission and then forgotten all about me.",LB,dummy
"Eventually the telephone lost its terrors, but  in late October Carlos Argentino did call me.",LB,dummy
"Dejectedly and angrily he stammered out that that now unstoppable pair Zunino and Zungri, under the pretext of expanding their already enormous ""café"" were going to tear down his house.",LB,dummy
"he repeated, perhaps drowning his grief in the melodiousness of the phrase.",LB,dummy
"After forty, every change becomes a hateful symbol of time's passing; in addition, this was a house that I saw as alluding infinitely to Beatriz.",LB,dummy
"He said that if Zunino and Zungri persisted in their absurd plans, then Zunni, his attorney, would sue them ipso facto for damages, and force them to part with a good hundred thousand for his trouble.",LB,dummy
"Zunni's name impressed me; his law firm, on the corner of Caseros and Tacuari, is one of proverbial sobriety.",LB,dummy
"Daneri said he'd be speaking with him that afternoon; then he hesitated, and in that flat, impersonal voice we drop into when we wish to confide something very private, he said he had to have the house so he could finish the poem—because in one corner of the cellar there was an Aleph.",LB,dummy
"""It's right under the dining room, in the cellar,"" he explained.",LB,dummy
"In his distress, his words fairly tumbled out.",LB,dummy
"“It's mine, it's mine; I discovered it in my childhood, before I ever attended school.",LB,dummy
